,start,stop,middle,duration,key,total,bandwidth,compressed,requestor,fulfiller,transfer_type,t_event
1839,2024-04-18 11:56:49.913237,2024-04-18 11:56:49.915292,2024-04-18 11:56:49.914382,0.0020544528961181,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,654188.7636068237,2533.0,tcp://10.201.0.229:41793,tcp://10.201.0.212:38553,TransferTypeEnum.OUTGOING,2024-04-18 11:56:51.121876
1840,2024-04-18 11:56:50.196303,2024-04-18 11:56:50.198938,2024-04-18 11:56:50.197620,0.0026354789733886,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,509964.2279717749,,tcp://10.201.0.212:38553,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:56:51.305108
1841,2024-04-18 11:54:46.008859,2024-04-18 11:54:46.032080,2024-04-18 11:54:46.020469,0.0232210159301757,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,57878.604624419895,,tcp://10.201.0.212:38553,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.252632
1842,2024-04-18 11:54:48.231584,2024-04-18 11:54:48.248102,2024-04-18 11:54:48.244100,0.0165176391601562,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,81367.56027713626,2533.0,tcp://10.201.0.229:41793,tcp://10.201.0.212:38553,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.265147
1843,2024-04-18 11:54:46.008859,2024-04-18 11:54:46.032080,2024-04-18 11:54:46.020469,0.0232210159301757,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,57878.604624419895,,tcp://10.201.0.212:38553,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.379695
1844,2024-04-18 11:54:48.231584,2024-04-18 11:54:48.248102,2024-04-18 11:54:48.244100,0.0165176391601562,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,81367.56027713626,2533.0,tcp://10.201.0.229:41793,tcp://10.201.0.212:38553,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.468823
1845,2024-04-18 11:56:50.196303,2024-04-18 11:56:50.198938,2024-04-18 11:56:50.197620,0.0026354789733886,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,509964.2279717749,,tcp://10.201.0.212:38553,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:56:49.919017
1846,2024-04-18 11:56:49.913237,2024-04-18 11:56:49.915292,2024-04-18 11:56:49.914382,0.0020544528961181,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,654188.7636068237,2533.0,tcp://10.201.0.229:41793,tcp://10.201.0.212:38553,TransferTypeEnum.OUTGOING,2024-04-18 11:56:50.009300
1847,2024-04-18 11:56:49.913237,2024-04-18 11:56:49.915292,2024-04-18 11:56:49.914382,0.0020544528961181,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,654188.7636068237,2533.0,tcp://10.201.0.229:41793,tcp://10.201.0.212:38553,TransferTypeEnum.OUTGOING,2024-04-18 11:56:51.121876
1848,2024-04-18 11:56:50.196303,2024-04-18 11:56:50.198938,2024-04-18 11:56:50.197620,0.0026354789733886,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,509964.2279717749,,tcp://10.201.0.212:38553,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:56:51.305108
1849,2024-04-18 11:54:46.008859,2024-04-18 11:54:46.032080,2024-04-18 11:54:46.020469,0.0232210159301757,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,57878.604624419895,,tcp://10.201.0.212:38553,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.252632
1850,2024-04-18 11:54:48.231584,2024-04-18 11:54:48.248102,2024-04-18 11:54:48.244100,0.0165176391601562,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,81367.56027713626,2533.0,tcp://10.201.0.229:41793,tcp://10.201.0.212:38553,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.265147
1851,2024-04-18 11:54:46.008859,2024-04-18 11:54:46.032080,2024-04-18 11:54:46.020469,0.0232210159301757,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,57878.604624419895,,tcp://10.201.0.212:38553,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.379695
1852,2024-04-18 11:54:48.231584,2024-04-18 11:54:48.248102,2024-04-18 11:54:48.244100,0.0165176391601562,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,81367.56027713626,2533.0,tcp://10.201.0.229:41793,tcp://10.201.0.212:38553,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.468823
1853,2024-04-18 11:56:50.196303,2024-04-18 11:56:50.198938,2024-04-18 11:56:50.197620,0.0026354789733886,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,509964.2279717749,,tcp://10.201.0.212:38553,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:56:49.919017
1854,2024-04-18 11:56:49.913237,2024-04-18 11:56:49.915292,2024-04-18 11:56:49.914382,0.0020544528961181,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,654188.7636068237,2533.0,tcp://10.201.0.229:41793,tcp://10.201.0.212:38553,TransferTypeEnum.OUTGOING,2024-04-18 11:56:50.009300
1855,2024-04-18 11:56:49.913237,2024-04-18 11:56:49.915292,2024-04-18 11:56:49.914382,0.0020544528961181,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,654188.7636068237,2533.0,tcp://10.201.0.229:41793,tcp://10.201.0.212:38553,TransferTypeEnum.OUTGOING,2024-04-18 11:56:51.121876
1856,2024-04-18 11:56:50.196303,2024-04-18 11:56:50.198938,2024-04-18 11:56:50.197620,0.0026354789733886,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,509964.2279717749,,tcp://10.201.0.212:38553,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:56:51.305108
1857,2024-04-18 11:54:46.008859,2024-04-18 11:54:46.032080,2024-04-18 11:54:46.020469,0.0232210159301757,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,57878.604624419895,,tcp://10.201.0.212:38553,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.252632
1858,2024-04-18 11:54:48.231584,2024-04-18 11:54:48.248102,2024-04-18 11:54:48.244100,0.0165176391601562,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,81367.56027713626,2533.0,tcp://10.201.0.229:41793,tcp://10.201.0.212:38553,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.265147
1859,2024-04-18 11:54:46.008859,2024-04-18 11:54:46.032080,2024-04-18 11:54:46.020469,0.0232210159301757,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,57878.604624419895,,tcp://10.201.0.212:38553,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.379695
1860,2024-04-18 11:54:48.231584,2024-04-18 11:54:48.248102,2024-04-18 11:54:48.244100,0.0165176391601562,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,81367.56027713626,2533.0,tcp://10.201.0.229:41793,tcp://10.201.0.212:38553,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.468823
1861,2024-04-18 11:56:50.196303,2024-04-18 11:56:50.198938,2024-04-18 11:56:50.197620,0.0026354789733886,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,509964.2279717749,,tcp://10.201.0.212:38553,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:56:49.919017
1862,2024-04-18 11:56:49.913237,2024-04-18 11:56:49.915292,2024-04-18 11:56:49.914382,0.0020544528961181,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,654188.7636068237,2533.0,tcp://10.201.0.229:41793,tcp://10.201.0.212:38553,TransferTypeEnum.OUTGOING,2024-04-18 11:56:50.009300
1863,2024-04-18 11:56:49.913237,2024-04-18 11:56:49.915292,2024-04-18 11:56:49.914382,0.0020544528961181,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,654188.7636068237,2533.0,tcp://10.201.0.229:41793,tcp://10.201.0.212:38553,TransferTypeEnum.OUTGOING,2024-04-18 11:56:51.121876
1864,2024-04-18 11:56:50.196303,2024-04-18 11:56:50.198938,2024-04-18 11:56:50.197620,0.0026354789733886,"('array-8838909ee9756e34565341881e2e6f0c', 117)",1344,509964.2279717749,,tcp://10.201.0.212:38553,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:56:51.305108
1865,2024-04-18 11:54:45.932375,2024-04-18 11:54:46.044214,2024-04-18 11:54:45.988294,0.1118392944335937,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 126, 0, 0, 0)",3324,29721.217545535164,,tcp://10.201.0.229:45945,tcp://10.201.0.229:44955,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.284155
1866,2024-04-18 11:54:46.064291,2024-04-18 11:54:46.082663,2024-04-18 11:54:48.289967,0.0183718204498291,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 126, 0, 0, 0)",3324,180929.26659485837,621.0,tcp://10.201.0.229:44955,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.310965
1867,2024-04-18 11:54:45.932375,2024-04-18 11:54:46.044214,2024-04-18 11:54:45.988294,0.1118392944335937,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 126, 0, 0, 0)",3324,29721.217545535164,,tcp://10.201.0.229:45945,tcp://10.201.0.229:44955,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.358735
1868,2024-04-18 11:54:46.064291,2024-04-18 11:54:46.082663,2024-04-18 11:54:48.289967,0.0183718204498291,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 126, 0, 0, 0)",3324,180929.26659485837,621.0,tcp://10.201.0.229:44955,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.361989
1869,2024-04-18 11:55:35.304199,2024-04-18 11:55:35.334268,2024-04-18 11:55:35.319233,0.0300683975219726,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 126, 0, 0, 0)",3324,110547.95978305688,,tcp://10.201.0.229:45945,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:55:35.098552
1870,2024-04-18 11:55:35.304199,2024-04-18 11:55:35.334268,2024-04-18 11:55:35.319233,0.0300683975219726,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 126, 0, 0, 0)",3324,110547.95978305688,,tcp://10.201.0.229:45945,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:55:35.150568
1871,2024-04-18 11:55:35.287880,2024-04-18 11:55:35.317861,2024-04-18 11:55:35.080701,0.0299811363220214,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 126, 0, 0, 0)",3324,110869.7136858847,621.0,tcp://10.201.0.229:41793,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:55:35.161968
1872,2024-04-18 11:55:35.287880,2024-04-18 11:55:35.317861,2024-04-18 11:55:35.080701,0.0299811363220214,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 126, 0, 0, 0)",3324,110869.7136858847,621.0,tcp://10.201.0.229:41793,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:55:35.263009
1873,2024-04-18 11:54:46.078620,2024-04-18 11:54:46.120667,2024-04-18 11:54:46.099644,0.042046308517456,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,237167.0748660373,,tcp://10.201.0.229:45945,tcp://10.201.0.229:44955,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.358738
1874,2024-04-18 11:54:46.140203,2024-04-18 11:54:46.142026,2024-04-18 11:54:48.357605,0.0018227100372314,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,5470974.42616089,1781.0,tcp://10.201.0.229:44955,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.361991
1875,2024-04-18 11:54:46.140203,2024-04-18 11:54:46.142026,2024-04-18 11:54:48.357605,0.0018227100372314,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,5470974.42616089,1781.0,tcp://10.201.0.229:44955,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.396616
1876,2024-04-18 11:54:46.078620,2024-04-18 11:54:46.120667,2024-04-18 11:54:46.099644,0.042046308517456,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,237167.0748660373,,tcp://10.201.0.229:45945,tcp://10.201.0.229:44955,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.464572
1877,2024-04-18 11:55:35.385581,2024-04-18 11:55:35.388677,2024-04-18 11:55:35.387129,0.0030949115753173,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",19944,6444125.95146753,,tcp://10.201.0.229:45945,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:55:35.150570
1878,2024-04-18 11:55:35.369419,2024-04-18 11:55:35.399905,2024-04-18 11:55:35.162493,0.0304858684539794,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",19944,654204.7516247351,3521.0,tcp://10.201.0.229:41793,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:55:35.263012
1879,2024-04-18 11:55:35.369419,2024-04-18 11:55:35.399905,2024-04-18 11:55:35.162493,0.0304858684539794,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",19944,654204.7516247351,3521.0,tcp://10.201.0.229:41793,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:55:35.507390
1880,2024-04-18 11:55:35.385581,2024-04-18 11:55:35.388677,2024-04-18 11:55:35.387129,0.0030949115753173,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",19944,6444125.95146753,,tcp://10.201.0.229:45945,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:55:37.010152
1881,2024-04-18 11:56:49.350691,2024-04-18 11:56:49.352638,2024-04-18 11:56:49.351664,0.0019471645355224,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,5121292.945757316,,tcp://10.201.0.229:45945,tcp://10.201.0.229:44955,TransferTypeEnum.INCOMING,2024-04-18 11:56:49.112005
1882,2024-04-18 11:56:49.387865,2024-04-18 11:56:49.389281,2024-04-18 11:56:49.105527,0.0014164447784423,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,7040161.50277731,1781.0,tcp://10.201.0.229:44955,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:56:49.431122
1883,2024-04-18 11:56:49.387865,2024-04-18 11:56:49.389281,2024-04-18 11:56:49.105527,0.0014164447784423,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,7040161.50277731,1781.0,tcp://10.201.0.229:44955,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:56:51.305050
1884,2024-04-18 11:56:49.350691,2024-04-18 11:56:49.352638,2024-04-18 11:56:49.351664,0.0019471645355224,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,5121292.945757316,,tcp://10.201.0.229:45945,tcp://10.201.0.229:44955,TransferTypeEnum.INCOMING,2024-04-18 11:56:51.423187
1885,2024-04-18 11:54:46.078620,2024-04-18 11:54:46.120667,2024-04-18 11:54:46.099644,0.042046308517456,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,237167.0748660373,,tcp://10.201.0.229:45945,tcp://10.201.0.229:44955,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.358738
1886,2024-04-18 11:54:46.140203,2024-04-18 11:54:46.142026,2024-04-18 11:54:48.357605,0.0018227100372314,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,5470974.42616089,1781.0,tcp://10.201.0.229:44955,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.361991
1887,2024-04-18 11:54:46.140203,2024-04-18 11:54:46.142026,2024-04-18 11:54:48.357605,0.0018227100372314,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,5470974.42616089,1781.0,tcp://10.201.0.229:44955,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.396616
1888,2024-04-18 11:54:46.078620,2024-04-18 11:54:46.120667,2024-04-18 11:54:46.099644,0.042046308517456,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,237167.0748660373,,tcp://10.201.0.229:45945,tcp://10.201.0.229:44955,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.464572
1889,2024-04-18 11:55:35.385581,2024-04-18 11:55:35.388677,2024-04-18 11:55:35.387129,0.0030949115753173,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",19944,6444125.95146753,,tcp://10.201.0.229:45945,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:55:35.150570
1890,2024-04-18 11:55:35.369419,2024-04-18 11:55:35.399905,2024-04-18 11:55:35.162493,0.0304858684539794,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",19944,654204.7516247351,3521.0,tcp://10.201.0.229:41793,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:55:35.263012
1891,2024-04-18 11:55:35.369419,2024-04-18 11:55:35.399905,2024-04-18 11:55:35.162493,0.0304858684539794,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",19944,654204.7516247351,3521.0,tcp://10.201.0.229:41793,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:55:35.507390
1892,2024-04-18 11:55:35.385581,2024-04-18 11:55:35.388677,2024-04-18 11:55:35.387129,0.0030949115753173,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",19944,6444125.95146753,,tcp://10.201.0.229:45945,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:55:37.010152
1893,2024-04-18 11:56:49.350691,2024-04-18 11:56:49.352638,2024-04-18 11:56:49.351664,0.0019471645355224,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,5121292.945757316,,tcp://10.201.0.229:45945,tcp://10.201.0.229:44955,TransferTypeEnum.INCOMING,2024-04-18 11:56:49.112005
1894,2024-04-18 11:56:49.387865,2024-04-18 11:56:49.389281,2024-04-18 11:56:49.105527,0.0014164447784423,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,7040161.50277731,1781.0,tcp://10.201.0.229:44955,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:56:49.431122
1895,2024-04-18 11:56:49.387865,2024-04-18 11:56:49.389281,2024-04-18 11:56:49.105527,0.0014164447784423,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,7040161.50277731,1781.0,tcp://10.201.0.229:44955,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:56:51.305050
1896,2024-04-18 11:56:49.350691,2024-04-18 11:56:49.352638,2024-04-18 11:56:49.351664,0.0019471645355224,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,5121292.945757316,,tcp://10.201.0.229:45945,tcp://10.201.0.229:44955,TransferTypeEnum.INCOMING,2024-04-18 11:56:51.423187
1897,2024-04-18 11:54:46.078620,2024-04-18 11:54:46.120667,2024-04-18 11:54:46.099644,0.042046308517456,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,237167.0748660373,,tcp://10.201.0.229:45945,tcp://10.201.0.229:44955,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.358738
1898,2024-04-18 11:54:46.140203,2024-04-18 11:54:46.142026,2024-04-18 11:54:48.357605,0.0018227100372314,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,5470974.42616089,1781.0,tcp://10.201.0.229:44955,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.361991
1899,2024-04-18 11:54:46.140203,2024-04-18 11:54:46.142026,2024-04-18 11:54:48.357605,0.0018227100372314,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,5470974.42616089,1781.0,tcp://10.201.0.229:44955,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.396616
1900,2024-04-18 11:54:46.078620,2024-04-18 11:54:46.120667,2024-04-18 11:54:46.099644,0.042046308517456,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,237167.0748660373,,tcp://10.201.0.229:45945,tcp://10.201.0.229:44955,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.464572
1901,2024-04-18 11:55:35.385581,2024-04-18 11:55:35.388677,2024-04-18 11:55:35.387129,0.0030949115753173,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",19944,6444125.95146753,,tcp://10.201.0.229:45945,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:55:35.150570
1902,2024-04-18 11:55:35.369419,2024-04-18 11:55:35.399905,2024-04-18 11:55:35.162493,0.0304858684539794,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",19944,654204.7516247351,3521.0,tcp://10.201.0.229:41793,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:55:35.263012
1903,2024-04-18 11:55:35.369419,2024-04-18 11:55:35.399905,2024-04-18 11:55:35.162493,0.0304858684539794,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",19944,654204.7516247351,3521.0,tcp://10.201.0.229:41793,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:55:35.507390
1904,2024-04-18 11:55:35.385581,2024-04-18 11:55:35.388677,2024-04-18 11:55:35.387129,0.0030949115753173,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",19944,6444125.95146753,,tcp://10.201.0.229:45945,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:55:37.010152
1905,2024-04-18 11:56:49.350691,2024-04-18 11:56:49.352638,2024-04-18 11:56:49.351664,0.0019471645355224,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,5121292.945757316,,tcp://10.201.0.229:45945,tcp://10.201.0.229:44955,TransferTypeEnum.INCOMING,2024-04-18 11:56:49.112005
1906,2024-04-18 11:56:49.387865,2024-04-18 11:56:49.389281,2024-04-18 11:56:49.105527,0.0014164447784423,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,7040161.50277731,1781.0,tcp://10.201.0.229:44955,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:56:49.431122
1907,2024-04-18 11:56:49.387865,2024-04-18 11:56:49.389281,2024-04-18 11:56:49.105527,0.0014164447784423,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,7040161.50277731,1781.0,tcp://10.201.0.229:44955,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:56:51.305050
1908,2024-04-18 11:56:49.350691,2024-04-18 11:56:49.352638,2024-04-18 11:56:49.351664,0.0019471645355224,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0)",9972,5121292.945757316,,tcp://10.201.0.229:45945,tcp://10.201.0.229:44955,TransferTypeEnum.INCOMING,2024-04-18 11:56:51.423187
1909,2024-04-18 11:54:46.149310,2024-04-18 11:54:46.159901,2024-04-18 11:54:46.154605,0.0105910301208496,"('array-8838909ee9756e34565341881e2e6f0c', 69)",336,31724.95934446896,,tcp://10.201.0.229:45945,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.379697
1910,2024-04-18 11:54:46.161983,2024-04-18 11:54:46.162721,2024-04-18 11:54:48.378843,0.001,"('array-8838909ee9756e34565341881e2e6f0c', 69)",336,336000.0,664.0,tcp://10.201.0.229:41793,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.396619
1911,2024-04-18 11:54:46.149310,2024-04-18 11:54:46.159901,2024-04-18 11:54:46.154605,0.0105910301208496,"('array-8838909ee9756e34565341881e2e6f0c', 69)",336,31724.95934446896,,tcp://10.201.0.229:45945,tcp://10.201.0.229:41793,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.399537
1912,2024-04-18 11:54:46.161983,2024-04-18 11:54:46.162721,2024-04-18 11:54:48.378843,0.001,"('array-8838909ee9756e34565341881e2e6f0c', 69)",336,336000.0,664.0,tcp://10.201.0.229:41793,tcp://10.201.0.229:45945,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.701315
1913,2024-04-18 11:55:35.035820,2024-04-18 11:55:35.038491,2024-04-18 11:55:35.037155,0.0026710033416748,"('array-8838909ee9756e34565341881e2e6f0c', 69)",336,125795.4247969294,,tcp://10.201.0.212:38577,tcp://10.201.0.229:45945,TransferTypeEnum.INCOMING,2024-04-18 11:55:34.879275
1914,2024-04-18 11:55:35.035820,2024-04-18 11:55:35.038491,2024-04-18 11:55:35.037155,0.0026710033416748,"('array-8838909ee9756e34565341881e2e6f0c', 69)",336,125795.4247969294,,tcp://10.201.0.212:38577,tcp://10.201.0.229:45945,TransferTypeEnum.INCOMING,2024-04-18 11:55:34.896659
1915,2024-04-18 11:55:34.980557,2024-04-18 11:55:34.982824,2024-04-18 11:55:34.876873,0.0022671222686767,"('array-8838909ee9756e34565341881e2e6f0c', 69)",336,148205.50467977705,664.0,tcp://10.201.0.229:45945,tcp://10.201.0.212:38577,TransferTypeEnum.OUTGOING,2024-04-18 11:55:35.076634
1916,2024-04-18 11:54:46.152022,2024-04-18 11:54:46.164332,2024-04-18 11:54:46.158177,0.0123093128204345,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 83, 0, 0, 0)",3324,270039.44480815047,,tcp://10.201.0.212:38553,tcp://10.201.0.229:37485,TransferTypeEnum.INCOMING,2024-04-18 11:54:48.381999
1917,2024-04-18 11:54:48.373897,2024-04-18 11:54:48.374824,2024-04-18 11:54:48.378617,0.001,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 83, 0, 0, 0)",3324,3324000.0,621.0,tcp://10.201.0.229:37485,tcp://10.201.0.212:38553,TransferTypeEnum.OUTGOING,2024-04-18 11:54:48.468826
