,key,thread,worker,prefix,group,start,finish,stimulus_id,called_from,begins,ends,duration,size,time
4032,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 69, 0, 0, 0)",22872256184320,tcp://10.201.0.229:41793,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455689.5384064,tcp://10.201.0.220:8786,1713455689.6252291,1713455689.628078,0.0028488636016845703,1,1713455689.7792227
4033,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 34, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,waiting,processing,task-finished-1713455689.5384064,tcp://10.201.0.220:8786,,,,,1713455689.7810113
4034,"('array-8838909ee9756e34565341881e2e6f0c', 131)",22583180623872,tcp://10.201.0.212:38577,array,array-8838909ee9756e34565341881e2e6f0c,processing,memory,task-finished-1713455689.6797242,tcp://10.201.0.220:8786,1713455689.7430904,1713455689.743134,4.363059997558594e-05,336,1713455689.7863019
4035,"('array-8838909ee9756e34565341881e2e6f0c', 128)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455689.6797242,tcp://10.201.0.220:8786,,,,,1713455689.7867565
4036,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 130, 0, 0, 0)",22583180623872,tcp://10.201.0.212:38577,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.6797574,tcp://10.201.0.220:8786,1713455689.7432086,1713455689.7433488,0.00014019012451171875,3324,1713455689.7896996
4037,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 147, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,queued,processing,task-finished-1713455689.6797574,tcp://10.201.0.220:8786,,,,,1713455689.7926128
4038,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 74, 0, 0, 0)",22904519491584,tcp://10.201.0.229:44955,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.692694,tcp://10.201.0.220:8786,1713455686.2203522,1713455687.4549477,1.234595537185669,69769287,1713455689.7952597
4039,"('array-8838909ee9756e34565341881e2e6f0c', 74)",,,array,array-8838909ee9756e34565341881e2e6f0c,memory,released,task-finished-1713455689.692694,tcp://10.201.0.220:8786,,,,,1713455689.7979279
4040,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 74, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,memory,released,task-finished-1713455689.692694,tcp://10.201.0.220:8786,,,,,1713455689.801272
4041,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 74, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,waiting,processing,task-finished-1713455689.692694,tcp://10.201.0.220:8786,,,,,1713455689.8036218
4042,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 74, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,waiting,processing,task-finished-1713455689.692694,tcp://10.201.0.220:8786,,,,,1713455689.8060064
4043,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 113, 0, 0, 0)",22445226446848,tcp://10.201.0.212:38553,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.417542,tcp://10.201.0.220:8786,1713455688.2308695,1713455689.413069,1.182199478149414,58316220,1713455689.8084283
4044,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 113, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,memory,released,task-finished-1713455689.417542,tcp://10.201.0.220:8786,,,,,1713455689.810679
4045,"('array-8838909ee9756e34565341881e2e6f0c', 113)",,,array,array-8838909ee9756e34565341881e2e6f0c,memory,released,task-finished-1713455689.417542,tcp://10.201.0.220:8786,,,,,1713455689.8134704
4046,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 113, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,waiting,processing,task-finished-1713455689.417542,tcp://10.201.0.220:8786,,,,,1713455689.8169432
4047,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 113, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,waiting,processing,task-finished-1713455689.417542,tcp://10.201.0.220:8786,,,,,1713455689.8204193
4048,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 69, 0, 0, 0)",22872260386816,tcp://10.201.0.229:41793,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455689.5453477,tcp://10.201.0.220:8786,1713455689.6255074,1713455689.6346433,0.009135961532592773,1,1713455689.823439
4049,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 34, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,waiting,processing,task-finished-1713455689.5453477,tcp://10.201.0.220:8786,,,,,1713455689.8257802
4050,"('array-8838909ee9756e34565341881e2e6f0c', 132)",22603070697472,tcp://10.201.0.229:37485,array,array-8838909ee9756e34565341881e2e6f0c,processing,memory,task-finished-1713455689.6165195,tcp://10.201.0.220:8786,1713455689.704812,1713455689.7048683,5.626678466796875e-05,336,1713455689.8291159
4051,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 122, 0, 0, 0)",22970675957760,tcp://10.201.0.229:45945,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455689.6758623,tcp://10.201.0.220:8786,1713455689.7427964,1713455689.7523382,0.009541749954223633,1,1713455689.8340628
4052,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 122, 0, 0, 0)",22970684362752,tcp://10.201.0.229:45945,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455689.6758988,tcp://10.201.0.220:8786,1713455689.7433636,1713455689.7524328,0.009069204330444336,1,1713455689.8354015
4053,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 51, 0, 0, 0)",22970680160256,tcp://10.201.0.229:45945,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,processing,memory,task-finished-1713455689.6814508,tcp://10.201.0.220:8786,1713455689.6792989,1713455689.6811922,0.0018932819366455078,1,1713455689.8398483
4054,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 102, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,memory,released,task-finished-1713455689.6814508,tcp://10.201.0.220:8786,,,,,1713455689.843131
4055,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 103, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,memory,released,task-finished-1713455689.6814508,tcp://10.201.0.220:8786,,,,,1713455689.8464744
4056,"('array-8838909ee9756e34565341881e2e6f0c', 147)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455689.6814508,tcp://10.201.0.220:8786,,,,,1713455689.8506167
4057,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 20, 0, 0, 0)",22685092151296,tcp://10.201.0.212:45449,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455689.7367127,tcp://10.201.0.220:8786,1713455689.7525146,1713455689.7616532,0.00913858413696289,1,1713455689.8553758
4058,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 10, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,waiting,processing,task-finished-1713455689.7367127,tcp://10.201.0.220:8786,,,,,1713455689.859784
4059,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 20, 0, 0, 0)",22685090050048,tcp://10.201.0.212:45449,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455689.7367468,tcp://10.201.0.220:8786,1713455689.7522106,1713455689.7617846,0.009573936462402344,1,1713455689.8642864
4060,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 10, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,waiting,processing,task-finished-1713455689.7367468,tcp://10.201.0.220:8786,,,,,1713455689.8677528
4061,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 73, 0, 0, 0)",22583191130112,tcp://10.201.0.212:38577,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.8232212,tcp://10.201.0.220:8786,1713455688.886236,1713455688.897216,0.01098012924194336,48752874,1713455689.8712327
4062,"('array-8838909ee9756e34565341881e2e6f0c', 73)",,,array,array-8838909ee9756e34565341881e2e6f0c,memory,released,task-finished-1713455689.8232212,tcp://10.201.0.220:8786,,,,,1713455689.873819
4063,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 73, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,memory,released,task-finished-1713455689.8232212,tcp://10.201.0.220:8786,,,,,1713455689.8765855
4064,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 73, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,waiting,processing,task-finished-1713455689.8232212,tcp://10.201.0.220:8786,,,,,1713455689.8794906
4065,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 73, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,waiting,processing,task-finished-1713455689.8232212,tcp://10.201.0.220:8786,,,,,1713455689.8818367
4066,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 97, 0, 0, 0)",22445228548096,tcp://10.201.0.212:38553,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.4384816,tcp://10.201.0.220:8786,1713455688.2305079,1713455689.4340572,1.2035493850708008,61170216,1713455689.8850176
4067,"('array-8838909ee9756e34565341881e2e6f0c', 97)",,,array,array-8838909ee9756e34565341881e2e6f0c,memory,released,task-finished-1713455689.4384816,tcp://10.201.0.220:8786,,,,,1713455689.8875062
4068,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 97, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,memory,released,task-finished-1713455689.4384816,tcp://10.201.0.220:8786,,,,,1713455689.8907695
4069,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 97, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,waiting,processing,task-finished-1713455689.4384816,tcp://10.201.0.220:8786,,,,,1713455689.8941655
4070,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 97, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,waiting,processing,task-finished-1713455689.4384816,tcp://10.201.0.220:8786,,,,,1713455689.8969567
4071,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 109, 0, 0, 0)",22872251981824,tcp://10.201.0.229:41793,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455689.553528,tcp://10.201.0.220:8786,1713455689.626375,1713455689.6422753,0.015900373458862305,1,1713455689.900039
4072,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 54, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,waiting,processing,task-finished-1713455689.553528,tcp://10.201.0.220:8786,,,,,1713455689.9032724
4073,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 109, 0, 0, 0)",22872266690560,tcp://10.201.0.229:41793,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455689.556177,tcp://10.201.0.220:8786,1713455689.6262112,1713455689.6431456,0.01693439483642578,1,1713455689.90661
4074,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 54, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,waiting,processing,task-finished-1713455689.556177,tcp://10.201.0.220:8786,,,,,1713455689.9094937
4075,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 146, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,queued,processing,task-finished-1713455689.556177,tcp://10.201.0.220:8786,,,,,1713455689.912344
4076,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 71, 0, 0, 0)",22872251981824,tcp://10.201.0.229:41793,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455689.5601602,tcp://10.201.0.220:8786,1713455689.6423786,1713455689.6463673,0.003988742828369141,1,1713455689.9153085
4077,"('array-8838909ee9756e34565341881e2e6f0c', 146)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455689.5601602,tcp://10.201.0.220:8786,,,,,1713455689.9175742
4078,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 71, 0, 0, 0)",22872260386816,tcp://10.201.0.229:41793,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455689.560192,tcp://10.201.0.220:8786,1713455689.6429713,1713455689.646508,0.003536701202392578,1,1713455689.919882
4079,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 145, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,queued,processing,task-finished-1713455689.560192,tcp://10.201.0.220:8786,,,,,1713455689.9222424
4080,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 140, 0, 0, 0)",22603413045248,tcp://10.201.0.229:37485,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455689.6241946,tcp://10.201.0.220:8786,1713455689.7040997,1713455689.7124898,0.008390188217163086,1,1713455689.9251726
4081,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 70, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,waiting,processing,task-finished-1713455689.6241946,tcp://10.201.0.220:8786,,,,,1713455689.9280493
4082,"('array-8838909ee9756e34565341881e2e6f0c', 145)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455689.6241946,tcp://10.201.0.220:8786,,,,,1713455689.9298768
4083,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 140, 0, 0, 0)",22603408842752,tcp://10.201.0.229:37485,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455689.6242352,tcp://10.201.0.220:8786,1713455689.7042906,1713455689.7127063,0.008415699005126953,1,1713455689.932364
4084,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 70, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,waiting,processing,task-finished-1713455689.6242352,tcp://10.201.0.220:8786,,,,,1713455689.9340713
4085,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 144, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,queued,processing,task-finished-1713455689.6242352,tcp://10.201.0.220:8786,,,,,1713455689.9353607
4086,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 99, 0, 0, 0)",23160201756672,tcp://10.201.0.212:34699,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.6948364,tcp://10.201.0.220:8786,1713455688.166436,1713455688.1924841,0.02604818344116211,71198016,1713455689.9381394
4087,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 99, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,memory,released,task-finished-1713455689.6948364,tcp://10.201.0.220:8786,,,,,1713455689.9406981
4088,"('array-8838909ee9756e34565341881e2e6f0c', 99)",,,array,array-8838909ee9756e34565341881e2e6f0c,memory,released,task-finished-1713455689.6948364,tcp://10.201.0.220:8786,,,,,1713455689.9435625
4089,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 99, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,waiting,processing,task-finished-1713455689.6948364,tcp://10.201.0.220:8786,,,,,1713455689.94609
4090,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 99, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,waiting,processing,task-finished-1713455689.6948364,tcp://10.201.0.220:8786,,,,,1713455689.9480064
4091,"('array-8838909ee9756e34565341881e2e6f0c', 133)",23160199655424,tcp://10.201.0.212:34699,array,array-8838909ee9756e34565341881e2e6f0c,processing,memory,task-finished-1713455689.6998487,tcp://10.201.0.220:8786,1713455689.7320013,1713455689.7320673,6.604194641113281e-05,336,1713455689.949846
4092,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 133, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,task-finished-1713455689.6998487,tcp://10.201.0.220:8786,,,,,1713455689.9516697
4093,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 138, 0, 0, 0)",23160195452928,tcp://10.201.0.212:34699,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455689.6999352,tcp://10.201.0.220:8786,1713455689.732397,1713455689.7363727,0.003975629806518555,1,1713455689.9535587
4094,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 69, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,waiting,processing,task-finished-1713455689.6999352,tcp://10.201.0.220:8786,,,,,1713455689.9564998
4095,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 138, 0, 0, 0)",23160199655424,tcp://10.201.0.212:34699,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455689.6999652,tcp://10.201.0.220:8786,1713455689.7321784,1713455689.7364855,0.0043070316314697266,1,1713455689.9604876
4096,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 69, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,waiting,processing,task-finished-1713455689.6999652,tcp://10.201.0.220:8786,,,,,1713455689.9650724
4097,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 123, 0, 0, 0)",23160197554176,tcp://10.201.0.212:34699,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455689.6999938,tcp://10.201.0.220:8786,1713455689.732551,1713455689.7365665,0.004015445709228516,1,1713455689.969124
4098,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 61, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,waiting,processing,task-finished-1713455689.6999938,tcp://10.201.0.220:8786,,,,,1713455689.9731822
4099,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 123, 0, 0, 0)",23160203857920,tcp://10.201.0.212:34699,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455689.7037456,tcp://10.201.0.220:8786,1713455689.7357786,1713455689.7378657,0.002087116241455078,1,1713455689.976036
4100,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 61, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,waiting,processing,task-finished-1713455689.7037456,tcp://10.201.0.220:8786,,,,,1713455689.9789588
4101,"('array-8838909ee9756e34565341881e2e6f0c', 144)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455689.7037456,tcp://10.201.0.220:8786,,,,,1713455689.9819214
4102,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 51, 0, 0, 0)",22970682261504,tcp://10.201.0.229:45945,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,processing,memory,task-finished-1713455689.7268121,tcp://10.201.0.220:8786,1713455689.7008474,1713455689.711852,0.01100468635559082,1,1713455689.9851801
4103,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 102, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,memory,released,task-finished-1713455689.7268121,tcp://10.201.0.220:8786,,,,,1713455689.987819
4104,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 103, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,memory,released,task-finished-1713455689.7268121,tcp://10.201.0.220:8786,,,,,1713455689.9907362
4105,"('chunk_min-partial-70478972c24ad36db8a8ba4b71d9b19e', 3, 0, 0, 0)",22685081645056,tcp://10.201.0.212:45449,chunk_min-partial,chunk_min-partial-70478972c24ad36db8a8ba4b71d9b19e,processing,memory,task-finished-1713455689.7421725,tcp://10.201.0.220:8786,1713455689.7498655,1713455689.7548935,0.0050280094146728516,1,1713455689.9939637
4106,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 7, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-8dd005561753a0069a30a564b3da22ea,memory,released,task-finished-1713455689.7421725,tcp://10.201.0.220:8786,,,,,1713455689.996195
4107,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 6, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-8dd005561753a0069a30a564b3da22ea,memory,released,task-finished-1713455689.7421725,tcp://10.201.0.220:8786,,,,,1713455689.9980469
4108,"('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 4, 0, 0, 0)",22685081645056,tcp://10.201.0.212:45449,chunk_max-partial,chunk_max-partial-8c47771865924cf589c1b50dcf089083,processing,memory,task-finished-1713455689.742206,tcp://10.201.0.220:8786,1713455689.750494,1713455689.7553105,0.004816532135009766,1,1713455689.999926
4109,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 9, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,memory,released,task-finished-1713455689.742206,tcp://10.201.0.220:8786,,,,,1713455690.0012205
4110,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 8, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,memory,released,task-finished-1713455689.742206,tcp://10.201.0.220:8786,,,,,1713455690.0025315
4111,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 75, 0, 0, 0)",22904508985344,tcp://10.201.0.229:44955,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.8470225,tcp://10.201.0.220:8786,1713455686.220234,1713455687.6073225,1.3870885372161865,84160890,1713455690.0055625
4112,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 75, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,memory,released,task-finished-1713455689.8470225,tcp://10.201.0.220:8786,,,,,1713455690.0056705
4113,"('array-8838909ee9756e34565341881e2e6f0c', 75)",,,array,array-8838909ee9756e34565341881e2e6f0c,memory,released,task-finished-1713455689.8470225,tcp://10.201.0.220:8786,,,,,1713455690.006968
4114,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 75, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,waiting,processing,task-finished-1713455689.8470225,tcp://10.201.0.220:8786,,,,,1713455690.0083215
4115,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 75, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,waiting,processing,task-finished-1713455689.8470225,tcp://10.201.0.220:8786,,,,,1713455690.010165
4116,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 135, 0, 0, 0)",22904517390336,tcp://10.201.0.229:44955,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455689.847069,tcp://10.201.0.220:8786,1713455689.8980527,1713455689.899155,0.0011022090911865234,1,1713455690.0126588
4117,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 101, 0, 0, 0)",22872264589312,tcp://10.201.0.229:41793,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.713693,tcp://10.201.0.220:8786,1713455686.1033626,1713455687.4943163,1.390953779220581,87494238,1713455690.0154946
4118,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 101, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,memory,released,task-finished-1713455689.713693,tcp://10.201.0.220:8786,,,,,1713455690.0174959
4119,"('array-8838909ee9756e34565341881e2e6f0c', 101)",,,array,array-8838909ee9756e34565341881e2e6f0c,memory,released,task-finished-1713455689.713693,tcp://10.201.0.220:8786,,,,,1713455690.018801
4120,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 101, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,waiting,processing,task-finished-1713455689.713693,tcp://10.201.0.220:8786,,,,,1713455690.020207
4121,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 101, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,waiting,processing,task-finished-1713455689.713693,tcp://10.201.0.220:8786,,,,,1713455690.0216055
4122,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 95, 0, 0, 0)",22603070697472,tcp://10.201.0.229:37485,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455689.6372695,tcp://10.201.0.220:8786,1713455689.6771,1713455689.681686,0.004585981369018555,1,1713455690.0230715
4123,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 47, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,waiting,processing,task-finished-1713455689.6372695,tcp://10.201.0.220:8786,,,,,1713455690.024336
4124,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 149, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,queued,processing,task-finished-1713455689.6372695,tcp://10.201.0.220:8786,,,,,1713455690.025598
4125,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 33, 0, 0, 0)",22970670706688,tcp://10.201.0.229:45945,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,processing,memory,task-finished-1713455689.7279437,tcp://10.201.0.220:8786,1713455689.6790802,1713455689.7322838,0.053203582763671875,1,1713455690.0296488
4126,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 67, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,memory,released,task-finished-1713455689.7279437,tcp://10.201.0.220:8786,,,,,1713455690.0297468
4127,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 66, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,memory,released,task-finished-1713455689.7279437,tcp://10.201.0.220:8786,,,,,1713455690.031054
4128,"('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 16, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-8c47771865924cf589c1b50dcf089083,waiting,processing,task-finished-1713455689.7279437,tcp://10.201.0.220:8786,,,,,1713455690.0329492
